Year,Decadal_Period,Month_Number,Month_Name,State,Geopolitical_Zone,Broad_Region,Hydrological_Risk_Zone,Monthly_Rainfall_mm,Annual_Rainfall_mm,Rainfall_Anomaly_Pct,Mean_Temperature_C,Temperature_Anomaly_C,Atmospheric_Moisture_Capacity_Index,Off_Season_Rainfall_Flag,Flood_Occurred,Flood_Mechanism,Dam_Water_Release,Total_Deaths,Total_Displaced,Farmland_Submerged_Ha,Economic_Loss_Billion_NGN
2007,1990-2009 (Baseline),4,April,Ogun,South West,South,Coastal_Urban,161.32,1792.41,13.4,28.02,0.718,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),5,May,Ogun,South West,South,Coastal_Urban,215.09,1792.41,13.4,28.02,0.718,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),6,June,Ogun,South West,South,Coastal_Urban,268.86,1792.41,13.4,28.02,0.718,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),7,July,Ogun,South West,South,Coastal_Urban,322.63,1792.41,13.4,28.02,0.718,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),8,August,Ogun,South West,South,Coastal_Urban,197.17,1792.41,13.4,28.02,0.718,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),9,September,Ogun,South West,South,Coastal_Urban,286.79,1792.41,13.4,28.02,0.718,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),10,October,Ogun,South West,South,Coastal_Urban,125.47,1792.41,13.4,28.02,0.718,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),11,November,Ogun,South West,South,Coastal_Urban,35.85,1792.41,13.4,28.02,0.718,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),12,December,Ogun,South West,South,Coastal_Urban,0.0,1792.41,0.0,28.02,0.718,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),1,January,Ondo,South West,South,Riverine_Confluence,18.89,1889.07,9.8,27.94,0.837,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),2,February,Ondo,South West,South,Riverine_Confluence,56.67,1889.07,9.8,27.94,0.837,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),3,March,Ondo,South West,South,Riverine_Confluence,113.34,1889.07,9.8,27.94,0.837,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),4,April,Ondo,South West,South,Riverine_Confluence,170.02,1889.07,9.8,27.94,0.837,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),5,May,Ondo,South West,South,Riverine_Confluence,226.69,1889.07,9.8,27.94,0.837,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),6,June,Ondo,South West,South,Riverine_Confluence,283.36,1889.07,9.8,27.94,0.837,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),7,July,Ondo,South West,South,Riverine_Confluence,340.03,1889.07,9.8,27.94,0.837,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),8,August,Ondo,South West,South,Riverine_Confluence,207.8,1889.07,9.8,27.94,0.837,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),9,September,Ondo,South West,South,Riverine_Confluence,302.25,1889.07,9.8,27.94,0.837,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),10,October,Ondo,South West,South,Riverine_Confluence,132.23,1889.07,9.8,27.94,0.837,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),11,November,Ondo,South West,South,Riverine_Confluence,37.78,1889.07,9.8,27.94,0.837,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),12,December,Ondo,South West,South,Riverine_Confluence,0.0,1889.07,0.0,27.94,0.837,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),1,January,Osun,South West,South,Inland_Savanna,15.88,1588.39,11.8,27.7,0.704,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),2,February,Osun,South West,South,Inland_Savanna,47.65,1588.39,11.9,27.7,0.704,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),3,March,Osun,South West,South,Inland_Savanna,95.3,1588.39,11.9,27.7,0.704,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),4,April,Osun,South West,South,Inland_Savanna,142.96,1588.39,11.9,27.7,0.704,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),5,May,Osun,South West,South,Inland_Savanna,190.61,1588.39,11.9,27.7,0.704,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),6,June,Osun,South West,South,Inland_Savanna,238.26,1588.39,11.9,27.7,0.704,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),7,July,Osun,South West,South,Inland_Savanna,285.91,1588.39,11.9,27.7,0.704,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),8,August,Osun,South West,South,Inland_Savanna,174.72,1588.39,11.9,27.7,0.704,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),9,September,Osun,South West,South,Inland_Savanna,254.14,1588.39,11.9,27.7,0.704,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),10,October,Osun,South West,South,Inland_Savanna,111.19,1588.39,11.9,27.7,0.704,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),11,November,Osun,South West,South,Inland_Savanna,31.77,1588.39,11.9,27.7,0.704,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),12,December,Osun,South West,South,Inland_Savanna,0.0,1588.39,0.0,27.7,0.704,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),1,January,Oyo,South West,South,Inland_Savanna,14.25,1425.38,8.0,27.98,0.777,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),2,February,Oyo,South West,South,Inland_Savanna,42.76,1425.38,8.0,27.98,0.777,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),3,March,Oyo,South West,South,Inland_Savanna,85.52,1425.38,8.0,27.98,0.777,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),4,April,Oyo,South West,South,Inland_Savanna,128.28,1425.38,8.0,27.98,0.777,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),5,May,Oyo,South West,South,Inland_Savanna,171.05,1425.38,8.0,27.98,0.777,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),6,June,Oyo,South West,South,Inland_Savanna,213.81,1425.38,8.0,27.98,0.777,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),7,July,Oyo,South West,South,Inland_Savanna,256.57,1425.38,8.0,27.98,0.777,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),8,August,Oyo,South West,South,Inland_Savanna,156.79,1425.38,8.0,27.98,0.777,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),9,September,Oyo,South West,South,Inland_Savanna,228.06,1425.38,8.0,27.98,0.777,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),10,October,Oyo,South West,South,Inland_Savanna,99.78,1425.38,8.0,27.98,0.777,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),11,November,Oyo,South West,South,Inland_Savanna,28.51,1425.38,8.0,27.98,0.777,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),12,December,Oyo,South West,South,Inland_Savanna,0.0,1425.38,0.0,27.98,0.777,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),1,January,Ekiti,South West,South,Inland_Savanna,15.74,1573.62,6.4,27.49,0.692,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),2,February,Ekiti,South West,South,Inland_Savanna,47.21,1573.62,6.3,27.49,0.692,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),3,March,Ekiti,South West,South,Inland_Savanna,94.42,1573.62,6.3,27.49,0.692,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),4,April,Ekiti,South West,South,Inland_Savanna,141.63,1573.62,6.3,27.49,0.692,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),5,May,Ekiti,South West,South,Inland_Savanna,188.83,1573.62,6.3,27.49,0.692,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),6,June,Ekiti,South West,South,Inland_Savanna,236.04,1573.62,6.3,27.49,0.692,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),7,July,Ekiti,South West,South,Inland_Savanna,283.25,1573.62,6.3,27.49,0.692,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),8,August,Ekiti,South West,South,Inland_Savanna,173.1,1573.62,6.3,27.49,0.692,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),9,September,Ekiti,South West,South,Inland_Savanna,251.78,1573.62,6.3,27.49,0.692,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),10,October,Ekiti,South West,South,Inland_Savanna,110.15,1573.62,6.3,27.49,0.692,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),11,November,Ekiti,South West,South,Inland_Savanna,31.47,1573.62,6.3,27.49,0.692,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),12,December,Ekiti,South West,South,Inland_Savanna,0.0,1573.62,0.0,27.49,0.692,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),1,January,Abia,South East,South,Inland_Savanna,23.67,2366.71,6.6,28.0,0.799,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),2,February,Abia,South East,South,Inland_Savanna,71.0,2366.71,6.6,28.0,0.799,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),3,March,Abia,South East,South,Inland_Savanna,142.0,2366.71,6.6,28.0,0.799,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),4,April,Abia,South East,South,Inland_Savanna,213.0,2366.71,6.6,28.0,0.799,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),5,May,Abia,South East,South,Inland_Savanna,284.01,2366.71,6.6,28.0,0.799,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),6,June,Abia,South East,South,Inland_Savanna,355.01,2366.71,6.6,28.0,0.799,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),7,July,Abia,South East,South,Inland_Savanna,426.01,2366.71,6.6,28.0,0.799,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),8,August,Abia,South East,South,Inland_Savanna,260.34,2366.71,6.6,28.0,0.799,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),9,September,Abia,South East,South,Inland_Savanna,378.67,2366.71,6.6,28.0,0.799,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),10,October,Abia,South East,South,Inland_Savanna,165.67,2366.71,6.6,28.0,0.799,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),11,November,Abia,South East,South,Inland_Savanna,47.33,2366.71,6.6,28.0,0.799,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),12,December,Abia,South East,South,Inland_Savanna,0.0,2366.71,0.0,28.0,0.799,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),1,January,Anambra,South East,South,Riverine_Confluence,22.68,2268.21,9.0,27.9,0.601,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),2,February,Anambra,South East,South,Riverine_Confluence,68.05,2268.21,9.1,27.9,0.601,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),3,March,Anambra,South East,South,Riverine_Confluence,136.09,2268.21,9.0,27.9,0.601,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),4,April,Anambra,South East,South,Riverine_Confluence,204.14,2268.21,9.0,27.9,0.601,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),5,May,Anambra,South East,South,Riverine_Confluence,272.19,2268.21,9.1,27.9,0.601,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),6,June,Anambra,South East,South,Riverine_Confluence,340.23,2268.21,9.0,27.9,0.601,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),7,July,Anambra,South East,South,Riverine_Confluence,408.28,2268.21,9.0,27.9,0.601,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),8,August,Anambra,South East,South,Riverine_Confluence,249.5,2268.21,9.0,27.9,0.601,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),9,September,Anambra,South East,South,Riverine_Confluence,362.91,2268.21,9.0,27.9,0.601,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),10,October,Anambra,South East,South,Riverine_Confluence,158.77,2268.21,9.0,27.9,0.601,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),11,November,Anambra,South East,South,Riverine_Confluence,45.36,2268.21,9.0,27.9,0.601,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),12,December,Anambra,South East,South,Riverine_Confluence,0.0,2268.21,0.0,27.9,0.601,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),1,January,Ebonyi,South East,South,Inland_Savanna,20.65,2064.85,7.6,28.07,0.672,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),2,February,Ebonyi,South East,South,Inland_Savanna,61.95,2064.85,7.6,28.07,0.672,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),3,March,Ebonyi,South East,South,Inland_Savanna,123.89,2064.85,7.5,28.07,0.672,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),4,April,Ebonyi,South East,South,Inland_Savanna,185.84,2064.85,7.5,28.07,0.672,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),5,May,Ebonyi,South East,South,Inland_Savanna,247.78,2064.85,7.5,28.07,0.672,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),6,June,Ebonyi,South East,South,Inland_Savanna,309.73,2064.85,7.5,28.07,0.672,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),7,July,Ebonyi,South East,South,Inland_Savanna,371.67,2064.85,7.5,28.07,0.672,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),8,August,Ebonyi,South East,South,Inland_Savanna,227.13,2064.85,7.5,28.07,0.672,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),9,September,Ebonyi,South East,South,Inland_Savanna,330.38,2064.85,7.5,28.07,0.672,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),10,October,Ebonyi,South East,South,Inland_Savanna,144.54,2064.85,7.5,28.07,0.672,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),11,November,Ebonyi,South East,South,Inland_Savanna,41.3,2064.85,7.6,28.07,0.672,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),12,December,Ebonyi,South East,South,Inland_Savanna,0.0,2064.85,0.0,28.07,0.672,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),1,January,Enugu,South East,South,Inland_Savanna,20.33,2032.74,11.7,27.98,0.78,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),2,February,Enugu,South East,South,Inland_Savanna,60.98,2032.74,11.7,27.98,0.78,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),3,March,Enugu,South East,South,Inland_Savanna,121.96,2032.74,11.7,27.98,0.78,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),4,April,Enugu,South East,South,Inland_Savanna,182.95,2032.74,11.7,27.98,0.78,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),5,May,Enugu,South East,South,Inland_Savanna,243.93,2032.74,11.7,27.98,0.78,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),6,June,Enugu,South East,South,Inland_Savanna,304.91,2032.74,11.7,27.98,0.78,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),7,July,Enugu,South East,South,Inland_Savanna,365.89,2032.74,11.7,27.98,0.78,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),8,August,Enugu,South East,South,Inland_Savanna,223.6,2032.74,11.7,27.98,0.78,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),9,September,Enugu,South East,South,Inland_Savanna,325.24,2032.74,11.7,27.98,0.78,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),10,October,Enugu,South East,South,Inland_Savanna,142.29,2032.74,11.7,27.98,0.78,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),11,November,Enugu,South East,South,Inland_Savanna,40.65,2032.74,11.7,27.98,0.78,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),12,December,Enugu,South East,South,Inland_Savanna,0.0,2032.74,0.0,27.98,0.78,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),1,January,Imo,South East,South,Inland_Savanna,24.44,2444.18,7.2,27.76,0.66,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),2,February,Imo,South East,South,Inland_Savanna,73.33,2444.18,7.2,27.76,0.66,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),3,March,Imo,South East,South,Inland_Savanna,146.65,2444.18,7.2,27.76,0.66,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),4,April,Imo,South East,South,Inland_Savanna,219.98,2444.18,7.2,27.76,0.66,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),5,May,Imo,South East,South,Inland_Savanna,293.3,2444.18,7.2,27.76,0.66,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),6,June,Imo,South East,South,Inland_Savanna,366.63,2444.18,7.2,27.76,0.66,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),7,July,Imo,South East,South,Inland_Savanna,439.95,2444.18,7.2,27.76,0.66,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),8,August,Imo,South East,South,Inland_Savanna,268.86,2444.18,7.2,27.76,0.66,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),9,September,Imo,South East,South,Inland_Savanna,391.07,2444.18,7.2,27.76,0.66,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),10,October,Imo,South East,South,Inland_Savanna,171.09,2444.18,7.2,27.76,0.66,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),11,November,Imo,South East,South,Inland_Savanna,48.88,2444.18,7.2,27.76,0.66,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),12,December,Imo,South East,South,Inland_Savanna,0.0,2444.18,0.0,27.76,0.66,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),1,January,Benue,North Central,North,Riverine_Confluence,0.0,1520.98,0.0,28.42,0.617,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),2,February,Benue,North Central,North,Riverine_Confluence,0.0,1520.98,0.0,28.42,0.617,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),3,March,Benue,North Central,North,Riverine_Confluence,15.21,1520.98,10.2,28.42,0.617,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),4,April,Benue,North Central,North,Riverine_Confluence,60.84,1520.98,10.2,28.42,0.617,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),5,May,Benue,North Central,North,Riverine_Confluence,121.68,1520.98,10.2,28.42,0.617,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),6,June,Benue,North Central,North,Riverine_Confluence,212.94,1520.98,10.2,28.42,0.617,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),7,July,Benue,North Central,North,Riverine_Confluence,395.45,1520.98,10.2,28.42,0.617,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),8,August,Benue,North Central,North,Riverine_Confluence,456.29,1520.98,10.2,28.42,0.617,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),9,September,Benue,North Central,North,Riverine_Confluence,212.94,1520.98,10.2,28.42,0.617,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),10,October,Benue,North Central,North,Riverine_Confluence,45.63,1520.98,10.2,28.42,0.617,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),11,November,Benue,North Central,North,Riverine_Confluence,0.0,1520.98,0.0,28.42,0.617,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),12,December,Benue,North Central,North,Riverine_Confluence,0.0,1520.98,0.0,28.42,0.617,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),1,January,Kogi,North Central,North,Riverine_Confluence,0.0,1431.06,0.0,28.51,0.614,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),2,February,Kogi,North Central,North,Riverine_Confluence,0.0,1431.06,0.0,28.51,0.614,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),3,March,Kogi,North Central,North,Riverine_Confluence,14.31,1431.06,8.4,28.51,0.614,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),4,April,Kogi,North Central,North,Riverine_Confluence,57.24,1431.06,8.4,28.51,0.614,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),5,May,Kogi,North Central,North,Riverine_Confluence,114.48,1431.06,8.4,28.51,0.614,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),6,June,Kogi,North Central,North,Riverine_Confluence,200.35,1431.06,8.4,28.51,0.614,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),7,July,Kogi,North Central,North,Riverine_Confluence,372.08,1431.06,8.4,28.51,0.614,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),8,August,Kogi,North Central,North,Riverine_Confluence,429.32,1431.06,8.4,28.51,0.614,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),9,September,Kogi,North Central,North,Riverine_Confluence,200.35,1431.06,8.4,28.51,0.614,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),10,October,Kogi,North Central,North,Riverine_Confluence,42.93,1431.06,8.4,28.51,0.614,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),11,November,Kogi,North Central,North,Riverine_Confluence,0.0,1431.06,0.0,28.51,0.614,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),12,December,Kogi,North Central,North,Riverine_Confluence,0.0,1431.06,0.0,28.51,0.614,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),1,January,Kwara,North Central,North,Inland_Savanna,0.0,1391.47,0.0,28.19,0.687,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),2,February,Kwara,North Central,North,Inland_Savanna,0.0,1391.47,0.0,28.19,0.687,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),3,March,Kwara,North Central,North,Inland_Savanna,13.91,1391.47,14.0,28.19,0.687,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),4,April,Kwara,North Central,North,Inland_Savanna,55.66,1391.47,14.1,28.19,0.687,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),5,May,Kwara,North Central,North,Inland_Savanna,111.32,1391.47,14.1,28.19,0.687,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),6,June,Kwara,North Central,North,Inland_Savanna,194.81,1391.47,14.1,28.19,0.687,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),7,July,Kwara,North Central,North,Inland_Savanna,361.78,1391.47,14.1,28.19,0.687,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),8,August,Kwara,North Central,North,Inland_Savanna,417.44,1391.47,14.1,28.19,0.687,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),9,September,Kwara,North Central,North,Inland_Savanna,194.81,1391.47,14.1,28.19,0.687,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),10,October,Kwara,North Central,North,Inland_Savanna,41.74,1391.47,14.0,28.19,0.687,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),11,November,Kwara,North Central,North,Inland_Savanna,0.0,1391.47,0.0,28.19,0.687,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),12,December,Kwara,North Central,North,Inland_Savanna,0.0,1391.47,0.0,28.19,0.687,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),1,January,Nasarawa,North Central,North,Riverine_Confluence,0.0,1410.39,0.0,28.25,0.646,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),2,February,Nasarawa,North Central,North,Riverine_Confluence,0.0,1410.39,0.0,28.25,0.646,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),3,March,Nasarawa,North Central,North,Riverine_Confluence,14.1,1410.39,10.2,28.25,0.646,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),4,April,Nasarawa,North Central,North,Riverine_Confluence,56.42,1410.39,10.2,28.25,0.646,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),5,May,Nasarawa,North Central,North,Riverine_Confluence,112.83,1410.39,10.2,28.25,0.646,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),6,June,Nasarawa,North Central,North,Riverine_Confluence,197.45,1410.39,10.2,28.25,0.646,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),7,July,Nasarawa,North Central,North,Riverine_Confluence,366.7,1410.39,10.2,28.25,0.646,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),8,August,Nasarawa,North Central,North,Riverine_Confluence,423.12,1410.39,10.2,28.25,0.646,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),9,September,Nasarawa,North Central,North,Riverine_Confluence,197.45,1410.39,10.2,28.25,0.646,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),10,October,Nasarawa,North Central,North,Riverine_Confluence,42.31,1410.39,10.2,28.25,0.646,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),11,November,Nasarawa,North Central,North,Riverine_Confluence,0.0,1410.39,0.0,28.25,0.646,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),12,December,Nasarawa,North Central,North,Riverine_Confluence,0.0,1410.39,0.0,28.25,0.646,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),1,January,Niger,North Central,North,Riverine_Confluence,0.0,1300.22,0.0,28.64,0.84,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),2,February,Niger,North Central,North,Riverine_Confluence,0.0,1300.22,0.0,28.64,0.84,1.047,0,0,None,0,0,0,0,0.0
2007,1990-2009 (Baseline),3,March,Niger,North Central,North,Riverine_Confluence,13.0,1300.22,10.2,28.64,0.84,1.047,0,0,None,0,0,0,0,0.0
